2,0.388,2.4718e+09,1.3785e+07,7.8264e+08,21.029,3489,15.52,2.871e+08,2798.3,0.898,2.9498e+07,3488,9.016e+09,130.93,0,358.2,0.144,1.963
1,0.326,1.6997e+09,9.7875e+06,5.185e+08,17.183,2945,54.673,2.5912e+08,2774.1,0.914,1.7882e+07,2944,8.8815e+09,74.868,0.427,357.52,0.097,1.846
1,0.277,1.0656e+09,6.7175e+06,3.1669e+08,13.914,2420,55.632,2.2438e+08,2749.2,0.704,3.5771e+07,2419,8.8359e+09,13.133,0.853,345.08,0.052,1.926
1,0.285,1.0218e+09,6.0018e+06,3.121e+08,13.818,2153,52.214,2.3473e+08,2746.9,0.852,1.6016e+07,2153,8.8467e+09,10.625,0.853,345.69,0.053,1.966
1,0.286,1.0606e+09,6.5762e+06,3.1923e+08,13.625,2199,7.093,2.4655e+08,2746.7,0.813,1.6578e+07,2199,8.6041e+09,8.4,0.853,345.26,0.045,1.902
1,0.265,1.1469e+09,6.0871e+06,3.1571e+08,13.734,2216,7.574,2.3481e+08,2746.1,0.929,1.0299e+07,2215,8.6155e+09,9.509,0.426,345.66,0.053,1.926
1,0.322,1.3871e+09,8.5082e+06,4.3962e+08,17.286,3163,23.839,2.1492e+08,2744.3,1.587,4.9259e+07,3161,8.9456e+09,33.244,0,359.39,0.059,1.975
1,0.318,1.0395e+09,6.2566e+06,3.4778e+08,13.945,2195,10.827,2.3893e+08,2745.9,0.862,2.4791e+07,2193,8.7515e+09,39.822,0,345.65,0.07,2.054
1,0.27,1.0281e+09,6.3556e+06,3.1758e+08,13.772,2183,53.384,2.4814e+08,2746,0.746,1.0828e+07,2182,9.0233e+09,8.38,0.427,345.32,0.045,1.977
1,0.29,1.1435e+09,6.2244e+06,3.2373e+08,13.325,2197,8.853,2.2118e+08,2744.6,0.92,1.144e+07,2197,8.7845e+09,10.122,0.427,346.14,0.053,1.758
1,0.286,1.1134e+09,6.1552e+06,3.2044e+08,13.616,2189,6.773,2.2865e+08,2746.1,0.713,1.0679e+07,2189,9.2382e+09,7.8,0,345.88,0.045,1.856
1,0.274,1.0911e+09,6.5928e+06,3.3382e+08,13.824,2656,7.893,2.1401e+08,2744.8,0.919,1.2458e+07,2656,8.8737e+09,9.374,0,346.44,0.053,1.961
1,0.373,1.3391e+09,6.1152e+06,3.5586e+08,12.458,2305,8.001,1.4082e+08,2744.3,0.739,1.1042e+07,2305,7.3387e+09,7.191,0.853,345.56,0.045,1.86
1,0.335,1.1164e+09,6.3507e+06,3.3282e+08,14.091,2476,7.147,2.1792e+08,2746.4,0.875,1.1131e+07,2475,9.0847e+09,8.614,0.427,345.77,0.055,2.009
1,0.28,1.0018e+09,6.95e+06,3.2372e+08,13.936,2439,8.907,3.1178e+08,2743.2,0.768,1.1603e+07,2439,9.1017e+09,6.547,0.853,345.13,0.047,1.953
2,0.329,1.5696e+09,9.5624e+06,4.7727e+08,16.912,3329,8.64,2.3605e+08,2743.4,0.906,1.0439e+07,3329,9.2037e+09,36.832,0.854,360.21,0.069,1.884
2,0.382,1.5811e+09,1.059e+07,5.5189e+08,18.563,3379,11.787,2.2323e+08,2742.7,0.787,1.2267e+07,3379,8.904e+09,87.564,1.707,373.97,0.093,1.983
2,0.348,1.698e+09,9.9876e+06,5.4425e+08,18.473,3337,9.227,2.1247e+08,2744.5,0.912,1.2944e+07,3336,9.0303e+09,86.05,0.853,360.13,0.103,1.955
4,0.384,2.2088e+09,1.3441e+07,7.2044e+08,21.33,3840,10.88,2.4038e+08,2785.5,0.81,9.6107e+06,3839,9.7381e+09,128.31,0,405.03,0.115,1.936
2,0.374,2.1683e+09,1.3369e+07,7.1422e+08,23.697,3970,12.853,3.0884e+08,2798.1,1.001,9.8795e+06,3969,9.6946e+09,187.26,0,413.1,0.155,2.469
3,0.414,2.2903e+09,1.4109e+07,7.6913e+08,22.594,4122,11.947,2.8083e+08,2797.9,0.84,1.0014e+07,4120,9.5007e+09,173.81,0.854,409.27,0.139,2.075
3,0.401,2.3665e+09,1.4557e+07,7.7031e+08,23.575,3957,63.353,2.5678e+08,2821.4,0.97,1.0491e+07,3956,9.375e+09,196.8,0.853,421.85,0.149,2.137
2,0.389,2.0924e+09,1.2486e+07,6.9355e+08,20.835,3793,8.321,2.9144e+08,2771.8,0.881,9.9247e+06,3793,9.4721e+09,168.72,0.853,389.2,0.136,1.968
2,0.387,2.1727e+09,1.2539e+07,6.9953e+08,22.306,4076,14.293,2.6564e+08,2799.7,1.019,1.0567e+07,4074,9.4195e+09,172.64,1.334,396.71,0.125,2.225
1,0.327,1.4443e+09,8.4296e+06,4.5979e+08,15.325,2921,8.319,2.1332e+08,2745.7,0.833,1.0294e+07,2920,9.1484e+09,120.1,0.427,373.61,0.093,1.948
1,0.342,1.4755e+09,8.6108e+06,4.6658e+08,16.926,2963,55.521,2.3638e+08,2744.8,0.896,9.2994e+06,2963,8.8193e+09,87.754,1.707,374.01,0.076,1.93
1,0.275,1.0812e+09,6.2359e+06,3.1379e+08,13.657,2217,7.573,2.6074e+08,2742.7,0.831,9.0185e+06,2216,8.705e+09,60.017,0.427,345.91,0.056,1.963
1,0.304,1.0574e+09,6.1278e+06,3.2902e+08,13.69,2551,53.014,2.1603e+08,2744.6,0.932,9.9031e+06,2550,8.9992e+09,37.565,0.854,345.69,0.048,1.886
0,0.321,1.0946e+09,6.1774e+06,3.3202e+08,13.666,2221,9.333,1.9922e+08,2742.7,0.732,9.5486e+06,2221,8.7787e+09,45.899,0.854,345.49,0.048,1.925
0,0.234,7.7329e+08,4.9597e+06,2.362e+08,12.049,1955,6.4,2.5484e+08,2743.8,0.83,8.9503e+06,1953,8.6925e+09,69.242,0.427,359.71,0.041,1.254
0,0.153,4.2241e+08,2.4838e+06,9.6941e+07,8.945,1339,4.747,2.5986e+08,2743.6,0.712,1.0562e+07,1337,9.36e+09,11.205,0,345.56,0.007,0
0,0.184,4.2773e+08,2.7227e+06,1.1853e+08,9.01,1630,47.733,2.4727e+08,2740.9,0.775,1.0406e+07,1628,9.0557e+09,0.027,0,345.56,0,0
0,0.177,5.0566e+08,2.3396e+06,1.141e+08,8.993,1313,2.987,1.839e+08,2740.4,0.665,9.6572e+06,1312,8.9527e+09,0.024,0,345.56,0,0
0,0.168,5.6098e+08,2.4349e+06,1.0271e+08,8.885,1322,2.613,1.8877e+08,2739.1,0.789,8.0202e+06,1322,9.0415e+09,0.042,0,345.56,0,0
0,0.185,4.4057e+08,2.3728e+06,1.1641e+08,8.891,1310,2.027,2.2844e+08,2740.8,0.692,8.7912e+06,1309,9.1515e+09,0.02,0,345.56,0,0
0,0.203,5.217e+08,2.7493e+06,1.2828e+08,8.936,1622,3.093,1.8929e+08,2741.6,0.868,8.0404e+06,1621,9.1248e+09,0.02,0,345.56,0,0
0,0.183,4.981e+08,2.3206e+06,1.1215e+08,8.922,1300,1.333,1.9465e+08,2741.4,0.648,1.0864e+07,1297,9.0146e+09,0.03,0,345.56,0,0
0,0.297,5.8772e+08,2.3844e+06,1.2804e+08,7.82,1286,2.773,1.9653e+08,2277.8,0.791,8.6266e+06,1285,7.6292e+09,0.018,0,345.53,0,0
0,0.175,4.4137e+08,2.3859e+06,1.0909e+08,9.092,1301,1.92,2.0576e+08,2743,0.702,8.38e+06,1300,9.134e+09,0.017,0,345.48,0,0
0,0.323,1.1643e+09,6.2694e+06,3.4132e+08,13.864,2467,7.36,1.8659e+08,2743.1,0.866,9.2463e+06,2466,8.5654e+09,66.242,0,359.25,0.033,1.915
0,0.211,1.3959e+09,7.6129e+06,3.7874e+08,26.799,4240,35.231,5.2617e+08,6616.4,5.003,5.4343e+07,4238,2.3515e+10,66.701,0,371.56,0.032,1.514
0,0.166,1.2198e+09,4.4331e+06,3.0108e+08,29.506,2184,4.96,6.5682e+08,7401.4,0.928,1.7327e+07,2182,2.601e+10,67.451,0.427,371.56,0.032,1.463
1,0.19,1.6379e+09,6.3679e+06,4.159e+08,31.341,2653,16.317,7.2218e+08,7412.3,0.78,1.0127e+07,2652,2.5686e+10,102.32,0.853,382.75,0.047,2.242
1,0.196,1.5839e+09,6.4699e+06,4.2423e+08,31.386,2937,6.506,7.2406e+08,7410.4,0.891,9.5534e+06,2935,2.7064e+10,101.75,0.853,385.63,0.049,2.221
0,0.205,1.6396e+09,6.4083e+06,4.2396e+08,31.311,2623,9.869,6.5063e+08,7411.4,0.815,9.6829e+06,2621,2.6646e+10,101.07,0.427,382.67,0.051,2.277
1,0.178,1.6221e+09,6.5058e+06,4.0767e+08,31.347,2668,6.666,7.3574e+08,7408.9,0.976,1.0067e+07,2667,2.6654e+10,101.98,0.427,385.57,0.049,2.279
0,0.192,1.5695e+09,5.872e+06,4.1329e+08,31.208,2599,8.854,7.2523e+08,7409.7,0.685,1.0773e+07,2597,2.6523e+10,101.78,0,382.55,0.049,2.239
0,0.159,1.148e+09,3.7387e+06,2.7438e+08,26.025,2178,3.893,6.368e+08,7367.6,0.896,1.1658e+07,2176,2.6749e+10,34.382,0,345.63,0.021,0
0,0.156,1.2586e+09,4.5885e+06,2.8944e+08,29.229,2331,4.481,6.5126e+08,7396.6,0.783,1.1697e+07,2325,2.7266e+10,34.168,0,371.46,0.013,1.472
0,0.21,1.6091e+09,5.9253e+06,4.1639e+08,31.205,2652,8.053,6.5192e+08,7414.5,0.863,1.426e+07,2650,2.7755e+10,102.21,0,386.42,0.047,2.243
1,0.206,1.6201e+09,6.1019e+06,4.2901e+08,31.355,2669,6.88,6.3048e+08,7410,0.788,1.2792e+07,2669,2.7268e+10,100.53,0,382.39,0.05,2.336
1,0.204,1.5857e+09,6.502e+06,4.2317e+08,31.497,2920,8.693,6.7124e+08,7409.9,0.973,1.6752e+07,2919,2.7431e+10,101.15,0,385.03,0.052,2.383
1,0.198,1.6369e+09,6.2851e+06,4.2386e+08,31.331,2673,6.879,6.0864e+08,7408.6,0.893,8.2386e+06,2672,2.7872e+10,101.36,0,381.89,0.049,2.31
1,0.178,1.6189e+09,6.5907e+06,4.0806e+08,31.382,2708,7.093,7.1035e+08,7409.4,0.95,9.9718e+06,2707,2.7719e+10,101.81,0.427,385.26,0.049,2.296
1,0.193,1.6034e+09,6.7724e+06,4.4073e+08,31.921,2660,9.121,7.1205e+08,7417.8,0.714,1.0998e+07,2659,2.7453e+10,101.85,0,381.27,0.049,2.373
1,0.179,1.6504e+09,6.6621e+06,4.1549e+08,31.497,2992,7.092,7.0641e+08,7408.6,0.932,1.0852e+07,2991,2.7765e+10,101.91,0,384.9,0.048,2.364
1,0.179,1.5522e+09,6.1188e+06,4.0963e+08,31.141,2688,9.547,7.4738e+08,7412.9,0.824,8.9203e+06,2687,2.6909e+10,102.25,0,382.13,0.048,2.233
1,0.189,1.6187e+09,6.2669e+06,4.1057e+08,31.32,2666,6.72,6.4048e+08,7414.2,0.891,8.9578e+06,2665,2.7385e+10,101.57,0.427,384.55,0.049,2.318
1,0.204,1.599e+09,6.5158e+06,4.2246e+08,31.231,2649,8.266,6.181e+08,7410.6,0.735,1.2576e+07,2648,2.7326e+10,101.53,0,380.9,0.049,2.228
1,0.193,1.6656e+09,6.4628e+06,4.3039e+08,31.369,3050,6.56,6.4454e+08,7410.8,0.858,8.8199e+06,3048,2.753e+10,100.48,0.427,384.82,0.05,2.31
2,0.253,1.3784e+09,7.866e+06,4.2194e+08,18.497,3220,19.58,3.827e+08,2748.8,1.152,3.1368e+07,3217,1.5859e+10,133.6,0.427,408.5,0.063,1.817
1,0.329,1.6458e+09,9.6112e+06,5.2568e+08,16.603,2553,12.213,2.4874e+08,2758.4,0.988,2.9722e+07,2551,9.0383e+09,186.79,0,410.56,0.091,1.842
2,0.328,1.4937e+09,8.8361e+06,4.7058e+08,18.2,2728,9.546,2.6475e+08,2788.8,0.753,1.2189e+07,2727,8.9613e+09,175.02,1.814,416.76,0.088,1.828
1,0.316,1.5267e+09,9.6163e+06,4.7159e+08,15.415,3064,9.44,2.5516e+08,2786.7,0.961,1.0194e+07,3063,9.0281e+09,166.83,0,399.93,0.086,1.918
1,0.383,1.5948e+09,8.6242e+06,4.8711e+08,15.574,2715,8.747,2.5191e+08,2010.7,0.853,1.5766e+07,2714,7.6115e+09,154.45,1.334,407.36,0.075,1.843
2,0.271,1.1239e+09,6.2224e+06,3.2671e+08,15.348,2449,9.867,2.0969e+08,2774.6,0.889,9.0414e+06,2448,9.163e+09,124.78,0.907,399.56,0.061,1.903
1,0.3,1.4524e+09,8.6845e+06,4.6721e+08,15.243,2708,8.16,3.2883e+08,2772,0.782,1.4192e+07,2707,9.724e+09,154.02,0.853,391.07,0.075,1.869
2,0.353,1.5761e+09,9.6419e+06,4.97e+08,18.296,3039,8.48,2.4597e+08,2799.9,0.923,9.1629e+06,3038,8.9561e+09,166.91,0.907,422.84,0.079,1.813
2,0.376,1.5552e+09,8.7375e+06,4.8425e+08,16.707,2767,10.454,2.0973e+08,2799,0.767,9.8396e+06,2766,9.2752e+09,175.49,0.427,401,0.088,1.836
2,0.341,1.7056e+09,1.0286e+07,5.4117e+08,18.282,2862,9.333,2.7064e+08,2801.2,0.955,1.1104e+07,2863,9.0893e+09,187.27,0.906,422.61,0.095,1.841
2,0.358,1.6573e+09,1.0124e+07,5.5077e+08,18.15,2910,12.107,3.3065e+08,2802.7,0.742,1.102e+07,2911,8.8734e+09,198.13,1.813,414.61,0.101,1.792
2,0.354,1.759e+09,1.0437e+07,5.5719e+08,18.219,3209,9.334,2.2199e+08,2801.4,1.005,1.1822e+07,3209,9.033e+09,197.27,0.907,422.06,0.097,1.806
2,0.422,1.7459e+09,9.961e+06,5.6395e+08,18.196,2905,11.84,2.3769e+08,2787.3,0.873,1.1175e+07,2905,9.2591e+09,195.28,0.907,413.86,0.098,1.805
2,0.381,1.7141e+09,9.7746e+06,5.5034e+08,18.038,2904,9.333,2.3601e+08,2787,0.9,1.1567e+07,2904,9.083e+09,196.39,1.814,422.58,0.099,1.792
2,0.391,1.7493e+09,9.8686e+06,5.5681e+08,18.12,2914,9.173,2.3204e+08,2800.8,0.829,1.2482e+07,2913,8.8904e+09,197.35,1.813,414.27,0.099,1.796
2,0.368,1.7583e+09,1.0621e+07,5.5781e+08,18.262,3239,11.84,2.2585e+08,2815.3,0.982,9.0023e+06,3239,9.1317e+09,195.63,0,421.89,0.097,1.806
1,0.375,1.7156e+09,9.8041e+06,5.5097e+08,18.112,2909,9.173,2.5619e+08,2815.6,0.882,1.1284e+07,2916,9.1054e+09,194.27,1.814,412.5,0.097,1.832
1,0.346,1.6721e+09,1.0485e+07,5.4664e+08,18.275,2995,11.36,3.1771e+08,2817.5,0.939,9.0785e+06,2994,9.0335e+09,196.47,0.907,421.82,0.102,1.845
2,0.323,1.6118e+09,9.8587e+06,5.1907e+08,18.077,2630,9.44,2.4293e+08,2828.9,0.816,8.2501e+06,2628,9.0792e+09,195.12,0,414.08,0.098,1.965
2,0.365,1.7046e+09,1.016e+07,5.4432e+08,18.519,2903,10.027,1.9786e+08,2816.7,1.025,9.9497e+06,2902,8.9359e+09,195.04,0.907,422.38,0.1,1.978
2,0.373,2.0133e+09,1.3001e+07,6.7246e+08,21.596,3144,10.933,3.0015e+08,2830.7,0.903,1.0627e+07,3143,9.6097e+09,193.11,0,410.79,0.131,1.679
2,0.366,1.6478e+09,9.1882e+06,5.3207e+08,18.011,2685,9.386,2.2855e+08,2831.8,0.968,9.7667e+06,2685,9.2766e+09,193,0,422.45,0.107,1.858
2,0.353,1.6427e+09,9.965e+06,5.3515e+08,18.026,2670,58.026,2.2275e+08,2817.3,0.763,8.8087e+06,2669,9.2932e+09,194.02,0.906,413.59,0.097,1.858
2,0.361,1.613e+09,1.0033e+07,5.3352e+08,17.723,2891,9.493,2.8034e+08,2801.4,0.994,1.025e+07,2889,8.8223e+09,197.03,1.814,422.15,0.099,1.789
3,0.33,1.6322e+09,9.6285e+06,5.3506e+08,17.919,2635,12.853,2.4849e+08,2823.3,0.805,1.0752e+07,2634,9.1821e+09,194.57,0,411.56,0.101,1.259
2,0.384,2.0331e+09,1.2468e+07,6.7508e+08,22.002,3112,10.56,2.5988e+08,2837.2,1.017,1.0249e+07,3112,9.4883e+09,192.34,0,424.88,0.125,2.387
2,0.386,1.7848e+09,1.0841e+07,6.0645e+08,19.675,2918,14.027,2.6745e+08,2842.3,0.87,9.7161e+06,2918,9.4938e+09,190.94,0.854,411.37,0.112,1.517
3,0.38,2.0704e+09,1.2589e+07,6.7671e+08,21.82,3515,11.04,2.6678e+08,2844.2,1.042,1.0283e+07,3515,9.6041e+09,193.82,2.24,422.95,0.131,2.445
2,0.364,2.0164e+09,1.2232e+07,6.7496e+08,21.44,3027,10.933,2.5609e+08,2832,0.85,9.5804e+06,3027,9.8026e+09,191.51,2.186,402.32,0.139,2.263
3,0.373,1.6587e+09,1.0209e+07,5.3492e+08,18.273,2852,13.493,2.2376e+08,2837,1.005,1.0584e+07,2853,9.1244e+09,194.06,1.334,424.96,0.107,1.256
2,0.39,2.235e+09,1.1961e+07,6.9954e+08,20.73,3206,11.679,2.2713e+08,2067.2,0.807,9.5149e+06,3205,7.8265e+09,173.76,0,400.21,0.133,2.295
3,0.419,2.0101e+09,1.2172e+07,6.3634e+08,20.363,3650,14.56,2.5184e+08,2839.2,1.025,9.3849e+06,3649,9.7163e+09,194.04,3.148,418.15,0.117,1.495
2,0.338,2.1039e+09,1.2349e+07,6.8088e+08,22.174,3338,10.666,2.8308e+08,2834.1,0.843,8.6058e+06,3337,9.4e+09,192.63,0,404.27,0.143,2.434
3,0.346,1.8016e+09,1.127e+07,5.7679e+08,18.155,3112,13.067,2.9728e+08,2833,0.92,1.3018e+07,3112,9.3294e+09,195.36,0,416.14,0.106,1.196
3,0.381,2.3715e+09,1.4015e+07,7.7666e+08,24.205,3790,12.32,2.6247e+08,2841.1,0.832,1.5343e+07,3790,9.7386e+09,189.8,2.72,399.87,0.139,2.648
2,0.365,2.0277e+09,1.1868e+07,6.5532e+08,22.556,3533,12.958,2.943e+08,2835.6,0.977,9.458e+06,3532,9.2777e+09,193.57,0,419.19,0.135,2.278
2,0.365,1.7332e+09,1.0583e+07,5.5089e+08,18.298,2932,11.095,2.8749e+08,2832.5,0.789,1.1437e+07,2931,8.9606e+09,193.27,2.56,407.82,0.097,1.86
2,0.358,2.0549e+09,1.2411e+07,6.6667e+08,21.624,3444,10.827,2.9505e+08,2843.3,0.967,9.3565e+06,3443,9.4195e+09,193.92,1.759,416.48,0.123,1.618
1,0.387,1.7814e+09,9.6283e+06,5.7449e+08,18.382,2968,13.281,2.376e+08,2831.3,0.769,1.4323e+07,2967,9.299e+09,193.37,2.561,408,0.105,1.805
2,0.359,1.7327e+09,1.0439e+07,5.5303e+08,18.379,3256,54.619,2.5321e+08,2831.5,0.934,1.1557e+07,3255,9.0753e+09,193.72,0.853,411.58,0.096,1.835
1,0.345,1.5814e+09,8.4697e+06,4.7904e+08,15.609,2847,11.678,2.1608e+08,2803.2,0.854,1.5142e+07,2846,8.9437e+09,158.53,0.427,381.29,0.084,1.917
1,0.261,1.0756e+09,6.7202e+06,3.2652e+08,13.986,2497,6.986,2.858e+08,2787.7,0.849,9.5757e+06,2496,9.0584e+09,101.4,0.427,385.04,0.052,2.085
1,0.263,1.0562e+09,6.593e+06,3.2417e+08,13.699,2491,52.733,2.7802e+08,2786.9,0.843,1.0246e+07,2491,8.9911e+09,100.87,0,374.18,0.049,1.957
1,0.29,9.4613e+08,5.1801e+06,2.6897e+08,12.298,2384,7.574,2.1678e+08,2773.1,0.907,1.0249e+07,2382,9.2195e+09,76.906,0.427,374.56,0.039,1.268
0,0.311,1.2036e+09,6.8548e+06,3.7461e+08,14.884,2731,7.357,2.7925e+08,2789,4.273,9.9881e+06,2730,9.1963e+09,85.95,0,360.79,0.041,1.928
0,0.291,1.1037e+09,6.5688e+06,3.3619e+08,13.777,2512,9.602,2.4292e+08,2789.5,0.879,1.0737e+07,2511,9.2361e+09,96.958,1.28,374.35,0.048,1.953
0,0.253,6.3919e+08,3.6761e+06,1.89e+08,9.31,1623,3.947,2.189e+08,2744.2,0.659,1.1169e+07,1622,9.1905e+09,32.49,0,346.88,0.02,0
0,0.159,3.7758e+08,2.8311e+06,1.0841e+08,8.973,1592,4.853,2.9462e+08,2742.2,0.792,8.1118e+06,1592,9.0794e+09,0.02,0,346.88,0,0
